text,label,label_text,clean_text
"Someone stole my account, there's a withdrawal but it wasn't me, can we put a stop to it please?",20,cash_withdrawal_not_recognised,someone steal account withdrawal not put stop please
There are funds showing in my app that I did not receive.,20,cash_withdrawal_not_recognised,fund show app receive
I didn't withdraw cash but I see that transaction on my app,20,cash_withdrawal_not_recognised,not withdraw cash see transaction app
I have a cash withdrawal that I don't recognize.,20,cash_withdrawal_not_recognised,cash withdrawal not recognize
"My wallet was just stolen, and they've already used my card! Please help, I can't afford to lose more money!",20,cash_withdrawal_not_recognised,wallet steal already use card please help can not afford lose money
"Please help me, its urgent. Someone has withdrawn money from my account as few hours before my wallet has been. Now i want to stop withdrawal of more money.",20,cash_withdrawal_not_recognised,please help urgent someone withdraw money account hour wallet want stop withdrawal money
Help!  There is a cash withdrawl on the account that I didn't make!,20,cash_withdrawal_not_recognised,help cash withdrawl account not make
There is a cash withdrawal on my statement that I don't recognize,20,cash_withdrawal_not_recognised,cash withdrawal statement not recognize
The app is showing mt withdrawals that aren't  mine.,20,cash_withdrawal_not_recognised,app show mt withdrawal not mine
"My app says I made a withdrawal, but I didn't.",20,cash_withdrawal_not_recognised,app say make withdrawal not
There is random cash in my account.,20,cash_withdrawal_not_recognised,random cash account
A cash withdrawal that I didn't authorize is shown on my account - can you please cancel my card as soon as possible?,20,cash_withdrawal_not_recognised,cash withdrawal not authorize show account please cancel card soon possible
Cash I did not get showed up in my account,20,cash_withdrawal_not_recognised,cash get show account
My app says I withdraw funds from my account through an ATM.,20,cash_withdrawal_not_recognised,app say withdraw fund account atm
"There has been an unusual withdrawal from my account, can you help?",20,cash_withdrawal_not_recognised,unusual withdrawal account help
Some cash I didn't get shows in my app,20,cash_withdrawal_not_recognised,cash not get show app
How much is the exchange fee?,31,exchange_charge,much exchange fee
Are there any hidden extra fees for currency exchanges?,31,exchange_charge,hide extra fee currency exchange
If I exchange currencies on a frequent basis can I receive a discount?,31,exchange_charge,exchange currency frequent basis receive discount
Is there any cost to change foreign money to local?,31,exchange_charge,cost change foreign money local
What are the currency exchange fees?,31,exchange_charge,currency exchange fee
Do you charge a fee on currency exchange?,31,exchange_charge,charge fee currency exchange
What is the current exchange fee?,31,exchange_charge,current exchange fee
Will I be charged an extra fee if I need to exchange currency?,31,exchange_charge,charge extra fee need exchange currency
Currency exchanges have any extra fees?,31,exchange_charge,currency exchange extra fee
Does it cost extra to exchange foreign currencies?,31,exchange_charge,cost extra exchange foreign currency
Is there any type of fee for currency exchange?,31,exchange_charge,type fee currency exchange
How much more do you charge for currency exchange?,31,exchange_charge,much charge currency exchange
"When exchanging currencies, is there an extra fee?",31,exchange_charge,exchange currency extra fee
Exchange fee help?,31,exchange_charge,exchange fee help
What's the exchange fee?,31,exchange_charge,exchange fee
exchanging currencies costs what?,31,exchange_charge,exchange currency cost
How much will I be charged for a cross-currency exchange?,31,exchange_charge,much charge crosscurrency exchange
How much extra will I be charged for exchanging foreign currency?,31,exchange_charge,much extra charge exchange foreign currency
Do I pay extra for exchange?,31,exchange_charge,pay extra exchange
Do I need to pay extra for exchanging currencies?,31,exchange_charge,need pay extra exchange currency
How much to exchange currencies?,31,exchange_charge,much exchange currency
Could you help my figure out the exchange fee?,31,exchange_charge,could help figure exchange fee
IS there a fee to exchange currency?,31,exchange_charge,fee exchange currency
Do I get a discount if I exchange currencies a lot?,31,exchange_charge,get discount exchange currency lot
What kind of costs are involved for exchanging currency?,31,exchange_charge,kind cost involve exchange currency
Are there any discounts in exchanging currencies frequently?,31,exchange_charge,discount exchange currency frequently
Do you offer any discounts for someone who exchanges currencies frequently?,31,exchange_charge,offer discount someone exchange currency frequently
Is there a pay structure for currency exchanges?,31,exchange_charge,pay structure currency exchange
would I need to pay extra for exchanging currencies?,31,exchange_charge,would need pay extra exchange currency
What is the charge for exchanging currencies?,31,exchange_charge,charge exchange currency
Are there any discounts for frequent currency exchanges?,31,exchange_charge,discount frequent currency exchange
how much do I have to pay for exchange of currency?,31,exchange_charge,much pay exchange currency
I need to exchange foreign currency will i be charged?,31,exchange_charge,need exchange foreign currency charge
"Since I need to exchange currencies frequently, would you be able to offer me a discount?",31,exchange_charge,since need exchange currency frequently would able offer discount
"always exchanging currencies, do you offer a discount?",31,exchange_charge,always exchange currency offer discount
